"","topic","gamma","id"
"6075",3,0.93974,46187
"6076",4,0.98106,46193
"6077",6,0.83612,46199
"6078",9,0.31819,46204
"6079",6,0.89043,46206
"6080",4,0.59039,46208
"6081",6,0.99691,46223
"6082",1,0.62116,46236
"6083",4,0.68272,46255
"6084",12,0.89362,46256
"6085",11,0.5239,46263
"6086",12,0.39467,46273
"6087",10,0.66073,46280
"6088",12,0.79954,46281
"6089",4,0.74829,46289
"6090",4,0.99876,46295
"6091",8,0.94905,46299
"6092",6,0.99801,46300
"6093",7,0.85671,46302
"6094",3,0.59021,46303
"6095",3,0.57777,46321
"6096",12,0.99864,46326
"6097",4,0.9688,46329
"6098",11,0.99678,46332
"6099",5,0.44547,46342
"6100",3,0.72984,46352
"6101",6,0.97863,46358
"6102",6,0.79645,46362
"6103",6,0.99785,46363
"6104",12,0.78881,46365
"6105",7,0.40842,46366
"6106",10,0.84263,46379
"6107",10,0.47476,46386
"6108",12,0.66444,46397
"6109",4,0.98991,46404
"6110",9,0.87212,46408
"6111",12,0.37701,46419
"6112",1,0.39083,46427
"6113",4,0.94117,46430
"6114",7,0.51963,46431
"6115",8,0.99678,46435
"6116",7,0.9155,46442
"6117",3,0.46529,46446
"6118",7,0.51892,46447
"6119",11,0.98073,46449
"6120",4,0.67461,46465
"6121",5,0.59267,46473
"6122",12,0.84232,46475
"6123",12,0.86387,46478
"6124",12,0.66688,46492
"6125",5,0.60879,46493
"6126",12,0.50258,46496
"6127",12,0.99665,46497
"6128",12,0.60608,46499
"6129",12,0.68028,46500
"6130",4,0.73272,46525
"6131",6,0.99787,46531
"6132",1,0.62102,46566
"6133",9,0.99574,46571
"6134",8,0.99746,46597
"6135",12,0.77108,46606
"6136",12,0.69578,46609
"6137",7,0.71595,46618
"6138",11,0.51317,46626
"6139",12,0.91948,46648
"6140",8,0.99811,46652
"6141",2,0.58352,46667
"6142",1,0.42351,46683
"6143",7,0.99773,46685
"6144",5,0.68516,46687
"6145",7,0.99955,46689
"6146",7,0.51184,46690
"6147",8,0.34221,46710
"6148",8,0.77873,46719
"6149",7,0.99911,46734
"6150",2,0.99836,46736
"6151",2,0.8834,46753
"6152",6,0.99759,46771
"6153",11,0.55584,46774
"6154",4,0.84861,46778
"6155",12,0.99501,46789
"6156",10,0.90857,46796
"6157",12,0.63333,46805
"6158",3,0.58424,46811
"6159",5,0.68218,46819
"6160",4,0.48347,46825
"6161",6,0.80758,46828
"6162",4,0.73955,46829
"6163",10,0.55777,46836
"6164",6,0.82949,46846
"6165",4,0.58532,46865
"6166",4,0.93063,46876
"6167",3,0.97792,46899
"6168",12,0.91304,46904
"6169",4,0.55789,46913
"6170",6,0.99439,46915
"6171",5,0.5605,46918
"6172",4,0.9965,46919
"6173",3,0.74176,46925
"6174",5,0.61349,46926
"6175",11,0.77825,46933
"6176",3,0.5905,46943
"6177",8,0.87126,46983
"6178",6,0.99775,46994
"6179",10,0.89223,47010
"6180",7,0.9989,47013
"6181",10,0.99839,47020
"6182",8,0.94339,47025
"6183",9,0.52761,47033
"6184",4,0.98287,47040
"6185",11,0.33803,47041
"6186",12,0.37975,47043
"6187",5,0.58917,47048
"6188",5,0.77031,47059
"6189",5,0.59519,47061
"6190",5,0.93254,47065
"6191",12,0.58202,47066
"6192",3,0.99883,47073
"6193",8,0.99668,47075
"6194",6,0.48564,47077
"6195",11,0.48714,47082
"6196",10,0.43564,47085
"6197",11,0.99537,47097
"6198",12,0.7362,47117
"6199",12,0.67097,47120
"6200",8,0.88921,47123
"6201",5,0.80033,47130
"6202",8,0.93492,47137
"6203",12,0.84879,47139
"6204",4,0.88793,47147
"6205",6,0.59549,47151
"6206",5,0.71237,47168
"6207",4,0.7596,47172
"6208",4,0.57968,47176
"6209",9,0.67734,47177
"6210",4,0.56019,47181
"6211",6,0.53076,47185
"6212",5,0.95193,47194
"6213",4,0.68152,47219
"6214",9,0.58494,47235
"6215",6,0.99971,47248
"6216",6,0.99917,47251
"6217",10,0.7604,47255
"6218",12,0.99787,47258
"6219",9,0.92503,47262
"6220",2,0.4127,47263
"6221",12,0.99781,47266
"6222",9,0.9962,47267
"6223",1,0.77583,47287
"6224",3,0.6544,47297
"6225",3,0.70721,47306
"6226",4,0.9901,47312
"6227",12,0.68144,47322
"6228",9,0.99763,47333
"6229",4,0.59471,47336
"6230",4,0.51576,47339
"6231",5,0.66194,47345
"6232",5,0.88972,47370
"6233",1,0.83555,47372
"6234",1,0.56039,47383
"6235",8,0.9227,47385
"6236",4,0.60514,47409
"6237",8,0.99591,47413
"6238",6,0.7612,47415
"6239",6,0.99761,47422
"6240",12,0.57302,47427
"6241",9,0.76157,47432
"6242",4,0.96434,47438
"6243",11,0.53531,47442
"6244",6,0.92346,47443
"6245",4,0.66979,47465
"6246",9,0.53069,47468
"6247",5,0.88152,47470
"6248",12,0.46666,47477
"6249",4,0.51503,47483
"6250",12,0.99952,47484
"6251",4,0.59173,47495
"6252",10,0.99871,47499
"6253",2,0.83824,47501
"6254",9,0.50463,47507
"6255",11,0.99914,47511
"6256",6,0.52411,47513
"6257",12,0.3569,47518
"6258",3,0.65549,47525
"6259",11,0.47119,47526
"6260",3,0.54358,47537
"6261",6,0.9436,47548
"6262",4,0.63587,47568
"6263",4,0.79541,47571
"6264",4,0.63953,47574
"6265",10,0.63402,47575
"6266",10,0.81711,47591
"6267",3,0.6608,47608
"6268",3,0.36956,47614
"6269",3,0.90067,47615
"6270",1,0.63745,47630
"6271",8,0.99885,47632
"6272",8,0.99799,47638
"6273",9,0.73767,47650
"6274",4,0.57786,47653
"6275",4,0.99723,47664
"6276",4,0.78362,47676
"6277",4,0.8031,47678
"6278",4,0.93717,47681
"6279",7,0.31874,47683
"6280",4,0.65605,47699
"6281",3,0.60638,47701
"6282",2,0.46484,47706
"6283",11,0.4535,47725
"6284",3,0.58235,47743
"6285",11,0.54492,47755
"6286",12,0.47044,47756
"6287",9,0.64323,47759
"6288",4,0.40949,47763
"6289",12,0.56497,47772
"6290",9,0.60425,47785
"6291",8,0.93578,47786
"6292",8,0.6833,47787
"6293",8,0.99821,47788
"6294",11,0.48166,47791
"6295",8,0.95328,47795
"6296",9,0.69462,47796
"6297",11,0.59186,47799
"6298",12,0.93141,47807
"6299",11,0.99897,47814
"6300",7,0.96559,47857
"6301",4,0.99801,47859
"6302",4,0.57805,47868
"6303",4,0.95354,47869
"6304",1,0.52721,47897
"6305",9,0.86623,47905
"6306",4,0.5205,47906
"6307",3,0.72658,47908
"6308",9,0.71155,47911
"6309",12,0.99867,47921
"6310",7,0.62722,47924
"6311",12,0.66914,47927
"6312",9,0.43134,47928
"6313",12,0.99896,47930
"6314",6,0.55738,47931
"6315",3,0.99934,47942
"6316",12,0.95143,47953
"6317",6,0.45086,47960
"6318",3,0.26215,47974
"6319",8,0.65618,47980
"6320",2,0.65627,48000
"6321",8,0.94479,48001
"6322",8,0.59148,48002
"6323",4,0.99883,48030
"6324",8,0.99787,48031
"6325",12,0.88861,48042
"6326",2,0.99952,48043
"6327",4,0.90435,48044
"6328",12,0.89855,48052
"6329",8,0.99657,48062
"6330",12,0.81352,48072
"6331",4,0.68243,48079
"6332",5,0.99726,48085
"6333",4,0.99723,48087
"6334",4,0.99718,48088
"6335",9,0.84185,48091
"6336",9,0.74659,48112
"6337",7,0.64193,48121
"6338",11,0.99865,48133
"6339",8,0.89341,48134
"6340",1,0.61877,48141
"6341",9,0.3881,48145
"6342",3,0.60991,48171
"6343",5,0.87257,48173
"6344",1,0.47416,48175
"6345",6,0.99723,48176
"6346",5,0.64671,48196
"6347",3,0.80863,48202
"6348",12,0.98342,48204
"6349",11,0.8534,48206
"6350",11,0.33665,48216
"6351",11,0.76818,48218
"6352",2,0.66416,48223
"6353",1,0.45714,48224
"6354",7,0.87215,48236
"6355",1,0.68476,48238
"6356",3,0.92559,48242
"6357",4,0.99175,48273
"6358",4,0.75877,48274
"6359",8,0.99804,48282
"6360",9,0.55106,48303
"6361",3,0.49243,48307
"6362",6,0.37549,48325
"6363",8,0.9981,48329
"6364",7,0.64352,48330
"6365",4,0.86328,48349
"6366",11,0.84258,48359
"6367",4,0.94311,48373
"6368",8,0.75129,48377
"6369",6,0.51611,48383
"6370",6,0.98883,48429
"6371",4,0.99894,48448
"6372",4,0.92005,48451
"6373",10,0.58323,48464
"6374",6,0.46006,48466
"6375",7,0.67991,48474
"6376",6,0.76512,48490
"6377",5,0.53567,48491
"6378",10,0.84646,48495
"6379",8,0.99591,48503
"6380",10,0.53867,48506
"6381",11,0.99868,48514
"6382",12,0.65445,48522
"6383",2,0.99384,48524
"6384",4,0.94877,48525
"6385",12,0.54702,48529
"6386",4,0.71064,48532
"6387",8,0.99878,48548
"6388",10,0.63949,48552
"6389",2,0.5301,48557
"6390",3,0.44628,48578
"6391",4,0.36726,48595
"6392",2,0.94583,48621
"6393",12,0.573,48633
"6394",11,0.37696,48645
"6395",11,0.49931,48650
"6396",7,0.74769,48659
"6397",6,0.69069,48667
"6398",11,0.79081,48674
"6399",6,0.63547,48678
"6400",11,0.99843,48682
"6401",6,0.92238,48718
"6402",8,0.88627,48729
"6403",6,0.3352,48740
"6404",1,0.6912,48751
"6405",7,0.9991,48752
"6406",10,0.48845,48758
"6407",9,0.67276,48772
"6408",12,0.84941,48774
"6409",4,0.99711,48815
"6410",7,0.39132,48828
"6411",4,0.74478,48829
"6412",12,0.66841,48845
"6413",8,0.99819,48849
"6414",1,0.67471,48885
"6415",7,0.67509,48894
"6416",8,0.99887,48898
"6417",9,0.73974,48903
"6418",8,0.99844,48906
"6419",7,0.63863,48912
"6420",9,0.99739,48914
"6421",11,0.38688,48916
"6422",4,0.36662,48931
"6423",12,0.94084,48935
"6424",9,0.79118,48938
"6425",3,0.68123,48940
"6426",10,0.96881,48946
"6427",2,0.43498,48949
"6428",12,0.99883,48983
"6429",6,0.76788,48990
"6430",4,0.49854,48991
"6431",6,0.66574,49000
"6432",12,0.6101,49005
"6433",4,0.82284,49025
"6434",6,0.73407,49035
"6435",8,0.99928,49036
"6436",4,0.261,49040
"6437",10,0.69781,49043
"6438",10,0.778,49048
"6439",3,0.42072,49062
"6440",4,0.9991,49071
"6441",1,0.37093,49085
"6442",12,0.96947,49088
"6443",2,0.52564,49092
"6444",1,0.48996,49098
"6445",3,0.4999,49104
"6446",2,0.85504,49115
"6447",6,0.64896,49125
"6448",6,0.99894,49138
"6449",6,0.58141,49144
"6450",10,0.87881,49146
"6451",7,0.6153,49156
"6452",1,0.38734,49161
"6453",12,0.99716,49175
"6454",11,0.86944,49181
"6455",2,0.99868,49186
"6456",8,0.99721,49191
"6457",11,0.46661,49192
"6458",2,0.67249,49193
"6459",11,0.49403,49198
"6460",12,0.91173,49202
"6461",6,0.67021,49207
"6462",9,0.7331,49212
"6463",1,0.45317,49213
"6464",12,0.66774,49220
"6465",2,0.3427,49222
"6466",12,0.50768,49229
"6467",5,0.89792,49238
"6468",6,0.99596,49247
"6469",9,0.55076,49253
"6470",3,0.9862,49259
"6471",11,0.50938,49266
"6472",7,0.99901,49271
"6473",12,0.89006,49300
"6474",1,0.42302,49304
"6475",11,0.99773,49306
"6476",6,0.53111,49307
"6477",10,0.47595,49319
"6478",7,0.87667,49323
"6479",1,0.58454,49335
"6480",5,0.83235,49338
"6481",3,0.38093,49375
"6482",2,0.41353,49381
"6483",11,0.61693,49382
"6484",7,0.73964,49388
"6485",3,0.97321,49390
"6486",1,0.8748,49400
"6487",4,0.39884,49401
"6488",5,0.99867,49406
"6489",6,0.93675,49415
"6490",8,0.65454,49416
"6491",7,0.5315,49419
"6492",11,0.99911,49426
"6493",8,0.99778,49434
"6494",11,0.71612,49436
"6495",4,0.65696,49443
"6496",12,0.43755,49459
"6497",5,0.48003,49467
"6498",7,0.99842,49479
"6499",8,0.99942,49486
"6500",12,0.56978,49487
"6501",9,0.70113,49493
"6502",12,0.43063,49500
"6503",9,0.98938,49507
"6504",12,0.87891,49514
"6505",6,0.99713,49522
"6506",6,0.56329,49528
"6507",5,0.86586,49534
"6508",8,0.96443,49536
"6509",10,0.61362,49542
"6510",3,0.52309,49544
"6511",11,0.97585,49551
"6512",8,0.70028,49566
"6513",4,0.99933,49569
"6514",9,0.5706,49570
"6515",11,0.73362,49574
"6516",1,0.95535,49576
"6517",11,0.65185,49587
"6518",6,0.97932,49593
"6519",9,0.91451,49607
"6520",9,0.78979,49635
"6521",12,0.85714,49647
"6522",3,0.57705,49663
"6523",3,0.41165,49667
"6524",10,0.35693,49668
"6525",1,0.60932,49678
"6526",3,0.22245,49679
"6527",11,0.8867,49686
"6528",1,0.56733,49691
"6529",2,0.8411,49711
"6530",4,0.45447,49728
"6531",7,0.79434,49741
"6532",9,0.4784,49750
"6533",4,0.44062,49753
"6534",5,0.54211,49759
"6535",4,0.57195,49761
"6536",6,0.83901,49765
"6537",12,0.99847,49772
"6538",4,0.40459,49781
"6539",7,0.9958,49793
"6540",5,0.79742,49807
"6541",12,0.43661,49809
"6542",11,0.57171,49812
"6543",9,0.44568,49817
"6544",1,0.72453,49827
"6545",5,0.52175,49835
"6546",9,0.44845,49843
"6547",12,0.5723,49845
"6548",3,0.38473,49851
"6549",11,0.61306,49876
"6550",6,0.54288,49878
"6551",6,0.99678,49885
"6552",3,0.63834,49896
"6553",11,0.99493,49899
"6554",8,0.79497,49914
"6555",12,0.99826,49927
"6556",12,0.74765,49930
"6557",11,0.99675,49932
"6558",4,0.70265,49935
"6559",6,0.99606,49942
"6560",9,0.57305,49946
"6561",12,0.82326,49951
"6562",8,0.91195,49954
"6563",3,0.61838,49965
"6564",8,0.78267,49989
"6565",11,0.99611,49993
"6566",6,0.64001,49994
"6567",8,0.95764,50003
"6568",12,0.99785,50017
"6569",2,0.67574,50032
"6570",12,0.80914,50036
"6571",10,0.93147,50037
"6572",3,0.52791,50078
"6573",6,0.98482,50082
"6574",5,0.81238,50084
"6575",12,0.84796,50098
"6576",4,0.90656,50106
"6577",5,0.69853,50116
"6578",3,0.62992,50125
"6579",3,0.85575,50128
"6580",11,0.54157,50133
"6581",12,0.5352,50142
"6582",2,0.67634,50148
"6583",9,0.38588,50150
"6584",11,0.75561,50153
"6585",11,0.47928,50161
"6586",5,0.50968,50166
"6587",8,0.99923,50170
"6588",4,0.86764,50206
"6589",12,0.61168,50207
"6590",4,0.99903,50210
"6591",3,0.96597,50211
"6592",1,0.99775,50222
"6593",12,0.99346,50229
"6594",6,0.99302,50231
"6595",11,0.4814,50241
"6596",9,0.35725,50242
"6597",11,0.99675,50253
"6598",6,0.99753,50263
"6599",3,0.42842,50268
"6600",10,0.92484,50278
"6601",1,0.99795,50282
"6602",10,0.56771,50296
"6603",12,0.88036,50298
"6604",12,0.9973,50300
"6605",12,0.99574,50303
"6606",2,0.52854,50310
"6607",8,0.999,50316
"6608",3,0.33884,50332
"6609",8,0.83073,50333
"6610",3,0.33912,50335
"6611",6,0.99675,50360
"6612",11,0.44371,50363
"6613",1,0.55478,50372
"6614",8,0.96567,50378
"6615",12,0.93737,50394
"6616",8,0.97557,50407
"6617",8,0.99826,50408
"6618",2,0.62958,50442
"6619",3,0.46177,50447
"6620",3,0.70606,50450
"6621",1,0.89522,50460
"6622",3,0.29467,50486
"6623",11,0.34806,50491
"6624",9,0.99616,50515
"6625",4,0.99596,50516
"6626",5,0.77553,50519
"6627",6,0.70875,50545
"6628",12,0.86128,50546
"6629",8,0.95657,50549
"6630",7,0.99757,50552
"6631",5,0.9984,50553
"6632",9,0.55819,50554
"6633",6,0.91086,50562
"6634",12,0.26654,50575
"6635",1,0.88816,50583
"6636",5,0.99508,50600
"6637",12,0.7903,50605
"6638",12,0.87173,50606
"6639",10,0.78719,50613
"6640",8,0.92925,50615
"6641",8,0.80097,50619
"6642",11,0.71282,50641
"6643",6,0.72253,50652
"6644",3,0.44972,50663
"6645",4,0.45351,50671
"6646",6,0.99726,50675
"6647",2,0.58176,50677
"6648",7,0.60265,50688
"6649",4,0.68352,50697
"6650",11,0.72722,50698
"6651",12,0.39395,50702
"6652",2,0.42018,50704
"6653",8,0.80364,50706
"6654",6,0.64154,50717
"6655",12,0.71142,50720
"6656",8,0.9979,50721
"6657",6,0.97317,50729
"6658",6,0.997,50741
"6659",5,0.38541,50786
"6660",4,0.79263,50797
"6661",11,0.94677,50800
"6662",12,0.99697,50811
"6663",11,0.77002,50822
"6664",8,0.50725,50824
"6665",5,0.58911,50833
"6666",11,0.48025,50835
"6667",9,0.55208,50848
"6668",6,0.99705,50862
"6669",11,0.73038,50881
"6670",10,0.50639,50889
"6671",3,0.63084,50890
"6672",9,0.67843,50893
"6673",3,0.83988,50900
"6674",8,0.99903,50911
"6675",7,0.44645,50921
"6676",9,0.57442,50923
"6677",7,0.84573,50925
"6678",12,0.98554,50928
"6679",6,0.99735,50940
"6680",3,0.40309,50946
"6681",3,0.87683,50960
"6682",8,0.99843,50977
"6683",12,0.6001,50981
"6684",6,0.43386,50985
"6685",12,0.99845,50998
"6686",3,0.50725,51000
"6687",2,0.92277,51015
"6688",6,0.77942,51031
"6689",9,0.71217,51037
"6690",8,0.99661,51046
"6691",8,0.99035,51047
"6692",8,0.99718,51053
"6693",11,0.67698,51054
"6694",10,0.71866,51055
"6695",1,0.50479,51061
"6696",8,0.99755,51072
"6697",6,0.99942,51082
"6698",1,0.66715,51085
"6699",11,0.34974,51107
"6700",8,0.99827,51111
"6701",12,0.86763,51158
"6702",3,0.83243,51162
"6703",8,0.9179,51176
"6704",11,0.99817,51182
"6705",10,0.47797,51187
"6706",12,0.51344,51191
"6707",1,0.97667,51195
"6708",12,0.8996,51217
"6709",4,0.99813,51221
"6710",11,0.94102,51242
"6711",12,0.6917,51245
"6712",9,0.55321,51265
"6713",12,0.55596,51268
"6714",11,0.99773,51273
"6715",12,0.94182,51276
"6716",11,0.77288,51278
"6717",7,0.68364,51282
"6718",4,0.47838,51293
"6719",1,0.43224,51296
"6720",11,0.75971,51306
"6721",4,0.84449,51310
"6722",10,0.99761,51326
"6723",9,0.90681,51328
"6724",1,0.40915,51331
"6725",12,0.51913,51342
"6726",12,0.70051,51364
"6727",6,0.99563,51366
"6728",4,0.8726,51381
"6729",6,0.78561,51387
"6730",4,0.45587,51398
"6731",5,0.71403,51406
"6732",3,0.63658,51433
"6733",12,0.34194,51446
"6734",12,0.99634,51454
"6735",11,0.60686,51456
"6736",12,0.53323,51466
"6737",3,0.71313,51471
"6738",10,0.99898,51489
"6739",9,0.67809,51510
"6740",1,0.36862,51512
"6741",2,0.54065,51516
"6742",9,0.70367,51528
"6743",6,0.99787,51543
"6744",6,0.67009,51544
"6745",3,0.67898,51546
"6746",7,0.81304,51548
"6747",1,0.58807,51562
"6748",6,0.70092,51572
"6749",3,0.69135,51597
"6750",12,0.61126,51609
"6751",10,0.9418,51623
"6752",6,0.93324,51628
"6753",4,0.68377,51634
"6754",10,0.78793,51647
"6755",7,0.99897,51656
"6756",10,0.26027,51657
"6757",4,0.99811,51658
"6758",6,0.4837,51660
"6759",11,0.43608,51663
"6760",3,0.89081,51668
"6761",3,0.58743,51676
"6762",1,0.94291,51693
"6763",11,0.82175,51699
"6764",10,0.62336,51714
"6765",4,0.99753,51724
"6766",5,0.54724,51734
"6767",9,0.89659,51735
"6768",11,0.93427,51737
"6769",12,0.86468,51746
"6770",4,0.93026,51753
"6771",4,0.99418,51755
"6772",9,0.99768,51781
"6773",5,0.63448,51798
"6774",10,0.83236,51802
"6775",12,0.92035,51822
"6776",12,0.65127,51834
"6777",8,0.99804,51835
"6778",1,0.41655,51836
"6779",11,0.99678,51841
"6780",7,0.4956,51845
"6781",3,0.63623,51846
"6782",11,0.9955,51848
"6783",1,0.65116,51850
"6784",12,0.81208,51863
"6785",3,0.94167,51868
"6786",11,0.99439,51869
"6787",5,0.41048,51882
"6788",11,0.7648,51884
"6789",11,0.63183,51897
"6790",7,0.99601,51913
"6791",7,0.99932,51916
"6792",4,0.99788,51922
"6793",2,0.70951,51925
"6794",4,0.69081,51927
"6795",1,0.79389,51928
"6796",6,0.5154,51939
"6797",6,0.76303,51945
"6798",5,0.55443,51953
"6799",10,0.54493,51960
"6800",5,0.41898,51971
"6801",8,0.94037,51975
"6802",11,0.99654,52002
"6803",11,0.73573,52023
"6804",12,0.92924,52024
"6805",2,0.99953,52026
"6806",12,0.76285,52039
"6807",4,0.52229,52041
"6808",6,0.99718,52052
"6809",12,0.84958,52084
"6810",9,0.94992,52085
"6811",3,0.55735,52086
"6812",6,0.60533,52087
"6813",2,0.90289,52092
"6814",6,0.9965,52119
"6815",12,0.42599,52120
"6816",6,0.51411,52121
"6817",7,0.6869,52128
"6818",10,0.514,52140
"6819",4,0.80428,52142
"6820",4,0.99924,52147
"6821",9,0.99838,52151
"6822",11,0.99836,52154
"6823",10,0.7738,52160
"6824",11,0.99909,52178
"6825",5,0.95878,52186
"6826",4,0.99766,52188
"6827",11,0.99887,52197
"6828",11,0.99557,52202
"6829",2,0.50029,52228
"6830",4,0.95153,52240
"6831",2,0.8008,52255
"6832",12,0.46992,52267
"6833",3,0.75454,52274
"6834",8,0.48754,52277
"6835",12,0.99834,52278
"6836",12,0.60386,52294
"6837",4,0.62408,52295
"6838",3,0.61533,52298
"6839",9,0.39932,52315
"6840",5,0.38491,52336
"6841",9,0.44168,52353
"6842",8,0.65191,52355
"6843",8,0.9958,52359
"6844",8,0.54426,52361
"6845",8,0.35083,52365
"6846",12,0.81788,52375
"6847",4,0.66808,52380
